air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure
304.22,313.58,1547.92,40.5,230.34,1
298.19,305.69,1620.94,36.28,46.38,0
297.76,308.54,1591.12,33.99,209.14,1
309.77,318.76,1761.59,39.35,123.66,1
301.76,311.05,1633.8,44.63,26.18,0
301.69,310.56,1413.11,48.34,89.95,1
298.15,314.07,1556.43,40.14,229.58,1
297.02,305.69,1433.1,47.28,208.68,1
289.07,294.93,1445.5,38.71,180.58,0
304.84,311.64,1330.5,35.31,94.96,0
302.24,313.76,1465.67,32.16,147.2,1
299.1,311.78,1565.4,36.96,58.03,0
299.31,307.95,1492.08,32.39,161.96,0
303.68,316.24,1368.08,52.06,65.24,0
292.23,303.71,1317.24,42.64,207.25,0
297.05,306.67,1753.42,39.43,176.12,1
294.32,303.8,1539.02,50.33,96.52,0
308.86,319.22,1401.11,32.19,164.87,0
304.38,316.13,1555.41,39.18,81.28,1
288.99,299.78,1762.7,52.0,38.91,0
292.43,301.08,1574.46,39.14,58.8,0
299.34,308.99,1165.55,54.68,67.92,0
297.64,311.6,1818.28,44.71,56.65,1
293.38,303.88,1278.09,47.84,169.59,1
309.72,321.46,1475.28,48.01,184.92,1
301.56,312.64,1363.99,40.01,114.28,0
302.37,312.92,1411.2,37.07,246.95,1
296.54,306.76,1534.13,39.31,222.76,1
303.61,315.41,1251.48,34.08,21.76,0
298.1,309.54,1489.17,39.6,115.11,0
298.58,309.11,1637.68,39.97,227.12,1
303.06,311.67,1398.81,50.14,55.07,0
291.86,302.63,1333.17,43.56,94.6,0
307.99,317.85,1483.28,54.18,236.74,1
300.91,310.3,1459.4,27.04,194.02,0
306.4,321.76,1428.57,32.7,208.08,0
294.62,301.54,1357.4,37.87,219.87,0
295.38,307.3,1562.3,48.95,42.79,0
294.19,302.47,1571.43,39.34,174.82,1
301.25,311.51,1372.12,31.19,200.7,0
300.33,315.47,1388.73,38.53,56.62,0
297.68,305.75,1516.38,32.81,10.84,0
294.93,303.48,1384.2,31.64,44.59,0
293.67,303.63,1521.44,51.99,185.35,1
299.76,308.06,1676.17,37.89,173.57,1
297.67,309.44,1492.82,41.04,222.93,1
296.57,305.5,1354.37,39.44,79.24,0
307.74,319.04,1547.05,38.49,155.44,1
299.59,306.93,1478.68,34.96,6.7,0
306.35,312.74,1481.98,38.14,233.77,1
297.33,306.88,1557.04,42.02,138.62,0
301.22,308.09,1582.92,48.51,187.1,1
299.72,312.76,1504.26,45.68,70.95,1
291.51,298.45,1492.72,32.69,20.49,0
307.14,315.07,1747.62,45.93,15.71,1
299.32,310.15,1644.07,42.85,203.67,1
303.73,312.56,1600.03,36.25,37.99,1
296.24,303.2,1515.74,41.09,206.0,1
299.18,313.26,1379.31,43.43,66.32,0
295.67,303.66,1635.29,40.28,135.32,0
306.18,315.79,1517.32,42.88,65.48,0
301.56,311.14,1430.74,34.82,12.52,0
301.84,313.26,1470.82,51.96,135.57,0
306.79,317.72,1384.06,28.42,91.78,0
305.78,314.13,1626.88,43.47,108.78,0
303.83,313.18,1581.96,42.2,150.39,1
292.89,302.44,1521.8,43.86,78.42,0
296.52,308.02,1494.87,35.75,140.95,0
294.98,302.64,1418.32,47.02,164.44,1
303.64,317.67,1244.39,39.35,22.39,0
300.85,309.33,1330.45,32.88,87.52,0
293.05,303.03,1410.88,33.43,22.49,0
299.06,306.74,1392.84,40.75,1.73,0
292.53,299.93,1534.72,30.42,12.81,0
299.73,307.99,1597.38,50.8,148.05,1
291.72,299.78,1484.59,46.29,21.08,0
302.64,311.82,1669.07,50.96,217.13,1
301.89,309.93,1406.05,50.33,189.86,1
309.54,320.93,1483.74,37.89,2.2,0
304.24,312.67,1493.88,34.78,143.31,1
297.89,306.1,1631.06,23.93,2.56,0
304.09,313.3,1512.71,37.56,27.3,0
293.01,305.0,1516.03,50.59,247.06,1
295.19,305.62,1301.42,35.03,114.26,0
301.67,311.47,1392.01,38.74,6.8,0
289.21,296.34,1631.51,36.67,212.58,1
299.81,307.53,1250.96,42.25,229.34,0
294.9,302.34,1661.16,47.72,137.1,1
300.51,313.12,1559.96,30.76,176.49,1
294.61,305.67,1410.3,31.91,195.03,1
302.12,310.4,1400.15,48.92,183.67,0
300.1,308.97,1727.51,44.4,123.63,1
307.0,315.35,1669.37,38.44,208.17,1
300.03,308.26,1485.67,50.24,131.83,0
296.16,307.08,1516.15,31.81,64.88,0
298.77,308.19,1422.46,45.59,1.02,0
293.28,307.44,1516.17,39.59,89.65,0
302.03,314.53,1419.13,43.64,20.65,0
302.95,315.57,1490.57,25.68,15.82,0
312.35,323.69,1717.24,38.44,117.31,1
296.89,306.05,1488.53,44.42,235.92,1
298.66,309.86,1374.24,39.62,26.38,0
297.12,306.42,1336.04,47.53,68.44,0
301.06,314.32,1515.25,47.33,207.52,1
301.91,312.72,1408.69,34.25,100.46,0
299.73,310.26,1529.59,44.94,189.7,1
305.43,315.69,1305.66,34.04,135.58,0
296.92,310.4,1582.83,40.32,150.98,1
304.93,312.06,1372.78,43.94,40.29,0
302.69,316.37,1505.56,34.99,88.07,0
299.94,309.57,1459.4,44.72,155.44,0
298.43,305.61,1706.21,36.97,6.69,0
312.13,320.63,1520.58,36.52,47.08,0
295.91,302.61,1733.46,44.24,96.62,1
301.49,312.8,1567.29,34.98,168.65,1
296.25,304.17,1671.05,34.68,127.4,1
308.93,319.27,1474.94,46.25,179.68,1
304.43,316.7,1541.46,40.65,181.72,1
296.61,305.26,1646.24,31.28,7.76,0
302.56,312.03,1608.6,45.13,225.43,1
301.29,308.68,1563.72,37.56,206.05,1
297.42,306.64,1460.65,31.58,67.77,0
303.79,318.94,1480.95,24.96,121.13,0
301.95,313.5,1636.52,45.42,77.04,1
301.08,310.55,1661.51,34.84,226.66,1
299.79,308.57,1428.86,32.54,95.7,0
302.16,312.07,1410.75,43.84,99.01,0
301.15,311.41,1391.5,44.83,227.98,1
300.3,309.46,1599.56,35.28,150.17,1
296.79,307.86,1388.46,45.48,34.47,0
308.47,316.56,1598.11,52.33,156.5,1
294.75,302.83,1565.48,48.08,198.61,1
302.14,312.88,1434.59,47.15,84.46,0
298.4,306.06,1687.66,41.88,131.75,1
308.8,320.26,1324.53,37.34,156.71,0
295.48,305.45,1699.14,39.66,127.6,0
296.32,302.67,1538.27,42.64,249.78,1
295.15,305.37,1251.18,32.45,126.7,0
301.62,308.25,1691.03,35.38,160.84,0
293.13,304.52,1616.67,31.43,198.4,0
297.61,307.11,1448.61,41.41,34.15,0
289.24,302.94,1384.23,40.5,10.98,0
301.2,313.34,1311.71,36.08,243.25,1
297.5,305.38,1789.85,44.92,183.06,1
292.56,298.52,1389.19,33.73,98.32,0
305.43,313.92,1348.37,35.86,4.42,0
293.46,301.02,1532.15,44.68,41.6,0
303.98,317.64,1303.45,45.57,2.44,0
296.49,306.47,1382.21,35.23,99.11,0
308.01,319.87,1619.4,41.39,138.71,1
303.75,313.18,1555.71,35.33,40.15,0
294.96,304.6,1453.64,38.82,159.96,1
295.41,305.35,1502.2,40.86,238.56,1
303.03,315.24,1446.9,43.36,247.61,1
298.69,309.31,1492.56,41.91,208.29,1
299.15,307.04,1408.58,41.64,110.97,0
306.36,319.61,1430.37,33.53,136.85,0
296.26,305.67,1426.72,42.33,125.83,0
300.46,309.55,1412.9,43.31,38.92,0
304.77,309.11,1625.27,44.13,213.6,1
304.05,315.31,1592.41,35.68,168.95,1
299.2,309.4,1388.12,45.49,159.48,1
298.56,308.76,1356.67,32.1,55.08,0
291.31,300.5,1481.13,37.42,38.29,0
294.72,303.57,1758.63,38.35,218.26,1
301.59,310.85,1376.68,32.43,44.85,0
299.31,310.24,1480.65,38.26,18.43,0
300.37,311.65,1510.65,41.33,156.4,1
305.2,314.73,1486.96,29.05,176.09,0
294.06,305.96,1445.01,37.63,29.91,0
298.82,308.66,1638.61,29.51,51.71,0
300.94,309.94,1554.54,52.25,197.19,1
296.48,306.88,1601.5,41.27,232.4,1
307.16,314.44,1570.73,40.75,119.12,0
304.54,315.01,1607.27,41.39,198.0,1
301.45,308.37,1690.13,43.63,79.85,0
308.97,316.92,1659.73,45.87,175.81,1
292.51,298.47,1778.98,30.62,139.31,0
299.96,309.61,1646.08,47.86,210.8,1
301.83,315.05,1419.67,47.47,193.98,1
295.43,305.19,1601.68,39.6,71.03,0
301.5,312.79,1585.25,39.29,37.36,0
294.47,309.17,1730.44,21.38,201.91,1
303.45,314.26,1383.94,32.54,8.2,0
305.29,313.76,1566.95,43.11,169.76,1
301.36,310.11,1418.27,47.2,118.98,1
290.74,300.74,1561.51,44.37,18.82,0
295.17,303.9,1474.23,39.55,172.14,0
302.82,311.71,1557.54,51.56,120.72,1
300.11,312.08,1330.76,46.03,215.03,0
286.53,298.58,1595.19,37.64,52.16,0
306.21,312.92,1524.73,53.09,0.57,0
300.68,309.05,1518.26,33.42,32.62,0
295.9,304.98,1734.03,31.17,67.4,0
304.97,316.17,1454.1,37.47,163.06,1
296.61,308.9,1541.07,35.45,90.66,0
296.56,311.96,1512.03,37.81,29.56,0
301.79,310.86,1523.76,44.79,245.39,1
308.91,318.07,1766.62,39.8,27.06,1
308.12,319.3,1507.66,39.95,88.78,1
301.8,310.43,1431.93,40.35,219.15,1
302.31,312.03,1724.51,26.13,163.15,0
303.96,313.13,1463.08,30.91,79.95,0
293.72,298.47,1307.38,37.69,242.59,0
303.22,313.47,1411.1,34.94,125.27,1
296.33,305.96,1350.41,38.61,2.03,0
301.59,314.13,1284.0,48.42,1.54,0
298.86,308.87,1456.44,39.55,235.25,1
302.51,310.0,1491.57,32.07,70.3,0
300.59,310.07,1641.66,35.24,203.02,1
284.63,290.45,1575.53,50.26,10.89,0
300.89,308.47,1570.06,49.19,36.73,0
303.21,314.48,1392.81,43.58,214.19,1
302.23,311.73,1606.19,30.63,248.52,1
299.49,311.33,1666.95,41.84,12.98,1
308.21,314.28,1547.35,42.3,41.91,0
301.56,311.07,1550.7,40.15,180.73,1
302.19,311.24,1348.24,36.58,132.38,0
305.22,317.13,1626.53,37.82,101.49,1
301.81,313.16,1713.7,36.16,48.62,0
295.51,306.79,1538.75,33.13,236.36,1
287.81,300.89,1428.68,48.2,43.07,0
297.61,306.88,1480.56,45.29,66.31,0
303.8,316.47,1449.55,38.29,81.07,0
298.23,306.15,1456.75,42.11,34.65,0
304.01,311.84,1577.76,42.34,134.06,1
300.74,312.25,1533.54,54.06,85.33,1
306.44,313.43,1620.47,45.24,151.96,1
298.52,309.67,1544.51,45.01,91.96,0
302.34,312.54,1396.31,40.23,29.11,0
302.53,314.67,1439.92,37.39,218.15,1
307.51,317.39,1432.46,48.3,127.41,0
291.47,301.58,1477.62,43.91,80.46,0
297.71,308.73,1715.37,35.02,4.09,0
304.24,312.92,1734.59,42.72,149.46,1
307.73,316.32,1600.39,45.02,195.63,1
301.2,312.15,1514.25,27.43,162.52,0
298.54,308.48,1336.6,34.47,196.93,1
303.79,312.97,1526.4,42.18,38.75,0
304.34,314.18,1405.2,28.45,242.93,1
298.2,311.39,1695.66,29.4,52.83,1
301.65,310.77,1307.27,38.38,66.69,0
305.9,314.96,1546.14,42.95,128.08,1
309.45,316.04,1395.09,43.23,1.3,0
303.71,313.63,1498.86,49.49,110.61,1
300.22,311.53,1579.93,40.49,48.93,1
299.73,311.4,1622.64,37.76,187.25,1
302.79,313.0,1492.72,32.16,189.44,1
299.42,311.33,1591.35,37.69,153.93,1
300.95,312.41,1420.5,44.25,105.42,1
294.71,306.94,1529.46,44.52,77.56,0
306.49,318.45,1620.26,41.59,206.87,1
294.3,307.44,1539.85,43.28,126.77,0
297.84,307.5,1436.48,47.66,124.12,1
300.49,307.83,1466.51,40.45,28.36,0
309.95,321.28,1621.88,48.2,54.6,1
297.89,309.45,1368.98,35.64,90.12,0
296.67,309.81,1386.68,39.56,174.71,0
297.25,309.81,1572.19,37.12,211.32,1
308.29,322.19,1447.3,44.76,248.22,1
285.94,297.18,1325.63,33.91,106.86,0
294.99,305.44,1662.1,38.07,113.3,0
313.66,320.89,1368.05,28.84,191.52,1
302.95,313.57,1476.07,43.57,80.31,0
294.47,303.37,1425.66,47.48,135.13,0
299.79,310.21,1464.28,45.46,169.25,0
300.34,310.45,1393.85,44.88,59.06,0
304.23,315.17,1585.71,45.04,69.9,0
309.2,319.0,1513.3,44.2,89.05,1
301.94,313.81,1618.04,43.69,144.42,1
297.3,301.85,1426.9,44.07,67.6,0
303.94,314.32,1755.96,36.07,52.04,0
296.51,308.91,1271.44,38.8,37.38,0
294.83,308.57,1309.78,40.42,202.33,0
291.2,302.66,1710.37,37.99,221.49,1
292.17,305.54,1556.89,30.6,226.18,1
295.52,305.86,1540.97,32.59,205.41,1
294.11,304.12,1551.75,41.38,34.32,0
301.57,312.63,1568.54,45.43,24.44,0
294.0,304.0,1535.97,40.06,124.79,0
284.28,292.72,1384.09,56.59,130.36,0
294.78,303.75,1598.18,34.48,183.21,1
297.64,305.42,1579.28,42.67,55.72,0
296.97,308.03,1671.41,47.75,232.74,1
307.6,317.62,1711.71,46.39,77.48,1
296.93,306.21,1539.66,43.93,144.45,0
304.4,313.27,1352.69,46.42,216.05,1
299.91,310.92,1712.7,40.33,130.86,1
299.79,311.35,1377.82,49.98,188.39,1
295.82,303.56,1540.56,47.7,187.26,1
299.71,307.13,1469.19,34.89,197.51,1
296.17,308.08,1448.32,41.93,202.76,0
300.85,308.1,1591.72,30.72,98.12,0
298.82,309.91,1529.34,49.13,90.89,1
295.28,308.51,1561.59,41.35,200.87,1
304.96,318.2,1402.12,48.09,144.93,0
302.13,313.61,1479.11,39.34,151.93,0
297.76,309.18,1407.66,28.86,102.98,0
300.73,315.23,1476.11,55.82,50.4,0
299.58,304.91,1485.75,40.79,114.23,0
295.66,304.73,1721.32,34.0,242.41,1
300.35,312.05,1468.87,46.87,72.72,0
296.89,306.22,1244.93,52.22,68.0,0
295.28,307.75,1667.41,38.79,32.7,0
291.89,301.81,1553.91,39.4,120.3,0
298.21,308.47,1484.28,41.43,72.13,0
302.83,312.29,1447.53,33.33,171.78,1
296.53,305.48,1386.37,35.86,33.78,0
312.6,321.51,1732.57,50.69,61.83,1
304.43,314.97,1506.22,39.21,15.46,0
306.52,314.97,1291.47,34.97,10.37,0
303.98,315.88,1539.33,37.29,203.54,1
309.26,320.57,1644.74,46.44,226.47,1
296.06,308.26,1518.77,28.14,190.97,0
287.2,294.94,1391.81,41.53,216.29,0
297.77,304.37,1381.07,54.77,21.65,0
302.79,312.78,1389.92,52.19,224.53,1
300.76,316.56,1682.6,43.44,116.51,1
301.38,313.91,1491.4,47.9,192.16,1
306.6,315.5,1298.55,47.84,153.94,1
301.91,312.76,1546.1,39.24,87.47,0
303.99,315.45,1516.92,45.55,66.2,1
295.3,302.57,1446.13,50.73,29.53,0
294.52,307.26,1377.55,32.42,103.16,0
308.07,317.74,1372.33,43.46,123.53,1
300.5,310.32,1630.4,42.17,245.78,1
296.88,306.93,1529.7,40.62,9.32,0
296.89,309.18,1557.44,40.09,147.54,1
296.75,305.24,1529.37,41.39,131.25,1
296.46,303.04,1539.32,41.89,5.72,0
293.58,304.23,1443.79,46.71,82.44,0
292.5,298.41,1475.3,42.86,105.73,0
299.02,308.42,1639.79,38.93,123.57,0
297.04,309.41,1669.75,34.96,58.36,1
305.54,316.69,1353.35,37.17,8.53,0
301.47,313.55,1475.01,41.57,73.46,0
301.33,312.57,1600.71,35.76,209.09,1
296.28,311.11,1725.85,45.68,201.96,1
299.39,308.22,1713.84,42.58,45.19,0
301.81,312.6,1404.51,46.86,161.58,0
303.58,312.7,1653.01,36.17,230.91,1
299.53,311.44,1507.04,35.01,43.03,0
305.4,315.27,1625.33,46.82,32.17,0
300.04,313.48,1594.59,40.78,5.54,0
303.96,312.9,1348.32,38.78,43.1,0
297.55,310.36,1566.0,44.19,203.49,1
290.94,302.12,1620.68,43.97,203.5,1
301.34,311.28,1497.58,32.47,135.11,0
303.63,314.71,1470.44,48.31,83.39,1
302.88,313.4,1311.4,37.54,201.7,0
302.11,312.82,1582.03,50.2,48.75,1
298.26,307.84,1525.05,32.0,34.96,0
295.97,304.56,1389.34,41.9,22.3,0
302.76,312.09,1460.9,38.89,212.83,1
302.13,308.77,1518.54,28.15,178.71,1
297.2,308.88,1432.96,43.95,156.15,0
305.55,313.08,1500.32,28.46,181.87,0
295.59,305.15,1290.01,38.25,35.87,0
297.08,308.38,1661.93,46.63,96.2,1
308.18,319.86,1501.91,36.82,203.53,1
304.34,310.79,1368.08,34.58,229.19,0
298.21,308.03,1204.83,44.8,128.27,0
301.44,312.36,1623.5,38.5,30.52,0
300.77,310.88,1566.97,37.57,244.63,1
286.27,298.96,1525.28,47.65,98.76,0
295.47,303.82,1603.64,33.0,79.75,0
299.75,305.65,1603.31,37.24,30.0,0
298.22,309.84,1523.33,45.2,3.16,0
301.24,310.16,1469.49,32.61,150.92,0
305.65,312.13,1449.94,50.65,153.11,1
298.39,308.08,1550.51,38.7,58.56,0
294.71,307.17,1667.64,45.25,40.5,0
301.62,309.1,1487.65,45.23,132.0,0
298.37,313.04,1677.18,39.09,108.85,1
299.22,307.54,1544.78,37.13,75.91,0
298.54,308.72,1545.68,39.74,54.56,0
311.21,318.77,1788.61,44.28,214.83,1
288.8,298.88,1698.32,34.08,245.96,1
298.06,307.79,1701.43,32.78,88.9,1
299.98,307.0,1404.29,48.91,174.53,1
296.09,311.75,1763.06,35.59,216.39,1
304.5,313.51,1490.13,42.12,6.73,0
304.07,313.08,1472.7,38.79,227.02,1
299.76,311.7,1240.89,39.05,124.79,0
298.65,312.28,1539.15,48.58,139.19,1
299.44,311.69,1370.0,39.49,134.97,0
299.48,307.07,1548.99,37.86,60.73,0
299.61,310.04,1360.61,38.38,195.56,0
299.06,305.3,1715.72,36.98,183.08,1
301.26,313.07,1566.19,35.98,23.95,0
303.77,310.5,1773.58,37.0,140.7,1
293.85,302.24,1377.24,49.98,239.26,1
294.75,304.74,1685.9,44.27,217.79,1
291.26,302.15,1283.67,37.93,156.48,0
304.33,313.81,1524.97,45.89,49.67,0
301.25,314.29,1424.21,30.48,86.81,0
302.53,313.97,1446.25,48.25,37.59,0
292.85,304.14,1438.02,47.77,205.48,0
308.92,316.47,1390.23,53.42,194.67,1
296.96,310.35,1348.84,46.07,227.59,1
300.84,309.23,1446.91,42.62,15.85,0
304.27,317.75,1513.92,47.75,241.18,1
295.07,309.11,1639.64,36.25,241.61,1
297.27,308.29,1535.44,37.63,168.6,0
300.9,312.96,1639.98,39.61,220.44,1
314.29,318.12,1322.62,48.21,109.61,1
301.51,311.12,1448.04,34.86,78.35,0
308.03,320.24,1585.32,34.23,38.59,0
306.03,317.88,1541.18,41.42,7.89,0
301.84,309.4,1396.66,44.31,10.5,0
295.05,304.47,1612.09,35.78,172.89,1
305.3,310.23,1436.25,44.02,84.14,0
292.51,303.34,1406.72,48.21,13.52,0
308.0,314.24,1558.43,47.2,28.05,1
301.0,313.26,1500.74,42.12,166.32,1
286.75,299.11,1437.25,39.46,234.67,1
298.3,307.35,1433.18,50.41,101.99,0
303.27,314.31,1371.62,40.09,194.41,1
298.81,308.38,1452.51,45.64,243.4,1
303.58,314.06,1632.0,51.75,177.07,1
295.75,303.46,1529.35,45.01,180.75,1
293.47,304.72,1615.03,34.02,153.98,0
299.64,306.36,1561.93,32.57,244.42,0
300.16,306.5,1426.53,38.21,74.95,0
298.26,308.01,1302.1,44.26,195.75,0
306.14,315.71,1388.78,42.67,103.77,0
295.75,306.29,1419.45,53.24,38.85,0
301.57,310.27,1410.17,42.61,184.84,1
300.34,314.11,1617.72,38.04,207.35,1
292.22,302.54,1616.47,33.2,215.9,1
293.4,303.87,1765.43,47.08,230.47,1
300.06,310.45,1408.35,39.96,186.23,1
309.91,321.91,1691.69,30.96,131.9,1
302.9,314.05,1690.95,40.13,234.67,1
291.37,302.26,1472.13,34.03,52.39,0
284.45,295.92,1556.83,37.45,19.33,0
303.67,310.02,1648.89,40.04,107.91,1
299.52,305.95,1492.93,34.57,145.55,0
305.71,315.55,1483.63,37.07,170.0,1
295.6,305.2,1424.72,35.54,203.86,1
301.75,312.91,1216.8,35.7,6.69,0
304.23,314.27,1508.46,33.95,200.51,1
297.76,308.93,1414.82,37.1,150.03,0
297.87,305.38,1370.96,34.63,238.24,1
300.13,310.1,1550.66,43.52,86.97,0
302.71,310.03,1325.84,41.2,154.24,1
299.93,310.7,1596.73,47.17,191.64,1
304.87,311.11,1558.03,51.32,129.1,1
297.69,308.39,1451.98,44.06,38.98,0
293.36,300.42,1492.4,42.7,12.45,0
309.88,319.12,1357.17,44.44,27.85,0
296.98,308.77,1590.04,42.8,123.73,1
297.16,307.61,1522.48,40.3,159.9,0
299.67,306.38,1531.42,39.82,142.63,0
300.34,308.99,1560.23,33.87,178.23,0
298.07,305.06,1422.91,45.03,9.75,0
299.91,306.52,1317.71,39.81,34.09,0
299.8,310.04,1614.88,48.7,190.29,1
300.87,311.99,1582.65,45.49,195.3,1
288.21,299.09,1435.76,36.24,175.57,1
309.4,320.61,1549.09,47.48,186.36,1
299.26,309.24,1650.96,24.64,240.86,1
302.9,312.36,1636.64,51.58,236.05,1
293.11,300.96,1432.25,31.97,161.12,0
297.64,306.76,1321.35,42.97,79.83,0
296.64,304.0,1341.93,42.56,3.53,0
307.35,315.66,1462.59,46.74,157.9,1
297.07,307.25,1675.48,38.03,107.83,0
303.79,313.55,1412.59,27.13,36.76,0
296.75,312.88,1428.44,38.04,53.81,0
297.74,305.05,1425.97,38.69,234.13,1
298.77,308.52,1436.19,27.7,16.56,0
306.42,313.57,1498.65,40.27,196.87,1
290.55,299.78,1346.39,33.54,225.51,0
293.42,302.73,1630.12,43.89,172.09,0
290.26,301.95,1482.62,38.52,15.34,0
294.56,303.66,1797.5,51.77,211.46,1
295.94,305.56,1359.17,38.46,163.32,0
291.93,301.07,1690.78,42.58,69.26,0
296.33,303.53,1666.96,38.72,157.41,1
289.93,298.62,1450.6,30.26,34.14,0
294.91,304.15,1452.59,38.77,176.91,1
306.0,316.15,1389.44,44.52,225.75,1
302.02,313.14,1390.82,43.61,130.42,1
300.94,310.47,1499.93,38.24,238.03,1
294.99,304.48,1502.48,31.26,109.52,0
292.32,298.88,1307.72,43.87,214.39,1
294.3,305.38,1775.22,42.52,193.41,1
299.78,308.39,1468.86,45.06,22.11,0
304.34,315.84,1507.87,38.36,228.16,1
304.51,317.14,1424.85,29.89,227.61,1
303.15,312.78,1467.96,43.2,87.85,0
296.31,304.27,1457.05,39.95,198.36,1
300.12,310.09,1499.65,48.35,56.16,0
298.39,309.09,1498.25,40.17,7.6,0
298.99,308.36,1596.58,39.73,51.98,0
310.19,319.06,1527.27,42.5,121.0,1
291.19,302.32,1584.51,36.42,14.44,0
298.83,309.82,1498.82,36.13,40.0,0
306.06,315.37,1527.75,39.41,237.61,1
292.67,299.36,1471.04,34.48,123.46,0
296.78,307.69,1620.37,38.63,205.78,1
297.35,305.82,1538.71,51.64,51.66,0
298.88,309.31,1481.03,46.26,22.13,0
292.02,302.32,1477.45,41.85,195.14,0
302.98,309.2,1486.89,49.31,87.21,0
303.33,313.49,1503.65,35.05,114.95,0
302.54,313.57,1493.24,54.94,248.03,1
295.65,306.92,1432.94,37.24,79.13,0
300.43,310.67,1591.79,52.02,118.29,1
295.5,301.55,1599.37,52.0,158.7,1
298.34,310.89,1714.06,29.48,22.27,0
310.77,321.59,1427.56,48.8,179.11,1
300.48,308.07,1579.97,38.3,112.93,0
294.06,302.49,1270.9,36.59,43.75,0
300.9,311.36,1599.49,43.15,107.64,1
293.24,304.6,1325.21,33.95,115.17,0
294.0,303.03,1381.88,43.01,160.18,0
294.79,306.45,1539.87,34.36,234.28,0
297.78,304.19,1425.42,41.06,191.27,1
304.68,312.6,1409.0,48.01,95.61,1
302.89,308.76,1441.82,42.32,242.41,1
302.61,310.82,1587.56,37.84,197.71,1
294.51,307.52,1388.05,43.25,6.99,0
297.29,311.41,1493.5,31.56,29.15,0
301.36,311.83,1454.56,34.97,54.5,0
296.86,305.58,1598.39,37.42,20.88,0
298.61,308.16,1601.75,44.72,121.36,1
302.21,313.15,1279.77,42.43,85.18,0
298.26,305.13,1625.41,43.21,243.23,1
301.13,309.99,1426.71,39.84,118.18,0
307.96,320.83,1528.36,35.27,53.04,0
299.14,307.05,1387.33,48.93,242.68,1
305.9,314.4,1544.54,35.81,128.47,0
302.8,312.82,1806.16,42.51,18.26,1
292.66,303.23,1515.26,39.33,20.22,0
294.49,303.24,1444.82,43.38,168.82,0
295.83,305.99,1472.14,36.37,123.7,0
295.73,306.94,1323.72,46.32,156.06,0
299.55,313.47,1673.88,48.27,212.42,1
303.07,312.82,1537.55,45.95,170.35,0
306.28,316.19,1374.13,40.95,215.45,1
301.54,314.6,1378.04,37.39,185.67,0
297.77,306.67,1501.83,56.93,168.6,1
289.59,296.94,1611.84,34.05,33.67,0
300.35,310.85,1361.88,45.29,120.71,0
300.13,312.28,1633.61,42.0,108.27,0
300.91,311.64,1489.0,39.62,135.17,1
310.53,320.34,1388.37,41.11,97.79,1
306.2,313.31,1443.88,36.94,155.11,0
303.93,313.81,1709.83,42.56,98.11,1
295.19,307.66,1333.41,41.9,139.4,0
297.44,304.97,1412.17,56.07,98.72,0
299.53,309.04,1614.31,46.42,225.44,1
296.12,305.35,1525.97,43.1,93.35,0
302.5,311.11,1405.05,43.45,182.73,1
301.78,312.28,1615.78,51.04,153.43,1
294.56,305.45,1621.48,34.18,96.38,0
305.98,316.85,1539.77,38.9,201.91,1
300.51,308.56,1426.51,28.56,231.89,1
291.35,298.06,1445.0,43.35,190.12,0
299.74,310.27,1534.16,45.09,237.15,1
301.41,310.39,1342.57,34.03,109.08,0
304.86,318.54,1659.33,48.61,228.44,1
298.31,312.08,1704.03,35.69,219.06,1
304.14,318.12,1471.69,37.95,190.6,1
300.94,309.06,1542.73,40.72,208.8,1
293.42,304.56,1642.3,49.57,182.53,1
292.92,304.67,1734.67,34.85,128.08,1
305.61,317.13,1686.84,41.75,138.1,1
305.98,315.27,1291.74,44.65,104.42,0
301.61,314.17,1462.13,43.41,166.07,1
307.48,317.48,1560.08,43.63,81.2,1
305.28,315.54,1440.69,44.57,184.91,1
303.42,310.34,1713.93,36.67,126.28,1
295.44,306.73,1695.53,50.13,88.3,1
308.66,318.14,1402.09,39.33,36.81,0
302.68,313.61,1480.51,38.54,63.88,0
298.07,308.54,1410.05,48.09,160.05,1
296.66,307.02,1476.58,36.22,92.46,0
301.28,311.19,1472.95,41.92,8.29,0
291.64,303.22,1614.51,35.66,82.43,0
303.5,313.1,1393.38,55.12,91.59,0
295.23,302.32,1185.99,53.85,58.58,0
301.85,312.99,1307.45,39.34,71.58,0
297.39,305.77,1376.6,43.12,176.23,0
298.68,306.03,1421.32,40.03,186.57,0
296.22,304.17,1522.46,37.91,239.72,1
299.19,309.76,1370.42,40.72,29.52,0
309.45,319.25,1354.67,39.76,77.93,0
306.93,312.66,1388.47,30.88,19.26,0
301.77,311.01,1366.12,41.58,153.33,1
299.87,312.21,1433.46,39.75,4.1,0
304.22,313.32,1428.33,41.87,51.34,0
305.65,315.32,1582.69,39.53,146.75,1
295.85,307.94,1381.26,37.84,89.68,0
299.61,311.2,1457.09,45.25,136.09,1
290.89,302.93,1434.6,43.2,160.06,0
305.62,310.07,1597.07,48.38,209.74,1
310.33,323.79,1481.49,42.97,98.22,1
300.4,311.67,1626.08,38.81,69.72,1
289.37,304.3,1361.72,43.7,134.7,0
303.04,311.48,1494.08,28.12,17.42,0
295.48,301.95,1430.89,52.62,10.48,0
296.68,306.7,1352.87,41.65,113.06,0
303.13,312.58,1491.9,53.11,54.52,0
301.27,312.58,1707.95,34.78,1.8,0
